property_type,neighborhood,address,room_num,floor,area,garden_area,days_to_enter,num_of_payments,monthly_arnona,building_tax,total_floors,description,has_parking,has_storage,elevator,ac,handicap,has_bars,has_safe_room,has_balcony,is_furnished,is_renovated,price,num_of_images,distance_from_center
דירה,הקריה,ליאונרדו דה וינצ'י 14,4,,140,0,0,12,,,,"במגדל חדש והיוקרתי בדה וינצי
קומה גבוהה מעל 20 מערבית לים
5 חדרים שהפכו ל 4 חדרים 125 מ""ר בנוי + מרפסת שמש נוף מדהים לים
מעוצבת אדריכלית ומרוהטת מלא!!
טרם גרו בדירה!!!",1,1,1,1,1,0,1,1,1,1,18500,16,1370
דירה,הקריה,הקריה,5,14,127,0,,12,965,2740,42,"להשכרה דירת 5 חדרים במגדלי דה וינצ'י, תל אביב.
115 מ""ר פלוס 12 מ""ר מרפסת.
2 חניות ומחסן.
במגדל שמירה 24/7, חדר כושר ובריכה מרחפת בין המגדלים.
מרחק הליכה ממסעדות, בתי קפה ומקומות בילוי",1,0,0,1,0,0,1,1,0,1,13500,7,1308
גג/פנטהאוז,הקריה,קלמן מגן 5,4,5,100,77,0,12,1300,1370,20,"בלעדי! מפתח במשרד! דירה מהממת במגדלי שרונה! 3 ח""ש, 100 מ""ר בנוי + 77 מ""ר מרפסות!!! מתוכננת אדריכלית. מאובזרת ומרוהטת חלקית - אפשרות לריהוט מלא. חניה ומחסן! EXCLUSIVE - Sarona , towers! Furnishished 3 br. 100 sqm 77 sqm balconies. Fully furnished possible! parking + a storage!",1,1,1,1,1,1,1,1,1,1,16000,8,1308
דירה,הקריה,דה וינצ'י לאונרדו 12,4,20,120,12,0,12,1000,1900,20,"דירה מפוארת במגדלי דה וינצי המבוקשים!
קומה גבוהה! 
מעוצבת אדריכלית ומשודרגת!
5 חדרים שהפכו ל 4!
בעל בית נוח!",1,1,1,1,1,0,1,1,1,1,15000,3,1524
דירה,הקריה,החשמנאים 99,4,20,105,0,0,12,1500,1300,20,"מגדלי גינדי

דירה של 4 חדרים,כ - 105 מטר,עם יציאה למרפסת שמש של 12 מטר

נוף פתוח לכל תל אביב

קומה גבוהה

מאובזרת כולל כל מכשירי החשמל במטבח

מכונת כביסה ומייבש

גופי תאורה

(בתוספת תשלום אפשר לקבל מרוהט קומפלט)

חניה תת קרקעית,מעליות,ושומר 24\7.

כניסה מידית.",1,0,1,1,0,0,0,1,0,1,11900,10,1663
דירה,שבזי,ניצנה 3,2,2,55,0,,12,500,300,5,"במתחם נגה המבוקש
בניין חדש
קומה ראשונה גבוהה
דירת 2 חדרים כ-50 מטר פלוס מרפסת שמש 5 מטר, מטבח מאובזר בתנור מובנה כריים,מקרר,מכונת כביסה.
אי גדול ומרווח.
גופי תאורה.
דירת בוטיק מוארת ומפנקת שקרובה לכל בתיי קפה ומרכזי תרבות
כניסה: 1.3.24",1,0,1,1,0,0,0,1,0,1,7250,11,3465
דירה,הקריה,החשמנאים 79,4,10,95,0,0,12,650,10500,20,"רחוב: החשמנאים
בגינדי TLV מושלמת ל-3 שותפים זוג ומשפחה
בבניינים הנמוכים של גינדי
מרוהטת
גודל - כ95 מטר + מרפסת שמש כ12 מטר
חדרים -4
ממ״ד
חיבור למכונת כביסה
מיזוג מרכזי
חניה תת קרקעית
קומה -5
דירה מערבית פונה לקרליבך
ועד בית -1050 ₪
ארנונה - 650 ₪
כניסה - 1.11.23",1,0,1,1,0,0,1,1,0,1,10000,2,1634
דירה,הקריה,דרך מנחם בגין  111,2.5,20,55,0,0,12,1000,500,20,"רחוב: טל ישראל 

מרכז תל אביב

מגדל אלפא החדש.

דירה של  2.5  חדרים,כ - 55  מטר,עם יציאה למרפסת שמש של 5  מטר. נוף לכל תל אביב

רואים ים.

סלון עם מטבח פתוח.

קומה גבוה.

חניה פרטית,ומעלית,ושומר.

נוף מלא לים

כניסה מידית.",1,0,1,1,0,0,1,1,0,1,8000,8,4462
דירה,הקריה,החשמונאים 96,4,12,106,0,0,12,1500,1300,14,"רחוב: החשמאים

מרכז תל אביב

דירה של 4 חדרים,כ - 106 מטר פלוס יציאה למרפסת שמש של  12 מטר.

במגדלי גינדי הנוכים.

קומה 12

פונה לגינה הפנימית

ריהוט חלקי ואפשר מלא.

1300 שח דמי ניהול

חניה תת קרקעית,ומעלית.

כניסה מידית.",1,0,1,1,0,0,1,1,0,1,11500,10,2238
דירה,הקריה,אלוף מגן קלמן 3,5,18,140,0,,12,1500,1500,20,"רחוב: אלוף קלמן מגן
במגדלי שרונה בבניין המערבי.
דירת 5 חדרים מקסימה עם נוף לים.
חדר שינה מסטר עם מקלחת שירותים ועוד אמבטיה שירותים
ועוד שירותי אורחים.
חניה, ומעלית,ומחסן.",1,1,1,1,0,0,1,1,0,1,14500,12,1849
דירה,שבזי,יהודה הלוי 5,3,4,95,0,0,12,800,500,5,"להשכרה !!  מחיר: 11.000 ש""ח
רחוב: יהודה הלוי
מרכז תל אביב
דירת 3 חדרים ברמה גבוהה 95 מ׳ר בבניין חדש.
ושיקי בלב העיר ברחוב יהודה הלוי ליד שינקין
קומה 3
על כל הקומה (95 מ׳ר)
ויש מעלית שירותים מלאים
כפולים ושתי מרפסות שמש התמונות מדברות !!!
כניסה מיידית",0,0,1,1,0,0,1,1,0,1,11000,8,2988
דירה,שבזי,אחד העם 3,3,0,70,0,0,12,450,200,4,"להשכרה !!  מחיר: 7500 ש""ח 
רחוב: אחד העם
קומה: קרקע.
דירה של 3 חדרים, מסודרת מוארת מקסימה כ - 70 מטבח פתוח פלוס פינת אוכל \ עבודה.
חדרים שינה עם מזגנים.
פונה לעורף שקט.
יציאה למרפסת שמש של 10 מטר,פונה לעורף שקט.
בניין עם אינטרקום פלוס קודן.
מתאימה לשותפים \ זוג פלוס אחד.
כניסה: 1.6.2023",0,0,0,1,0,1,1,1,0,1,7500,7,3182
דירת גן,שבזי,דגניה 5,2,0,45,25,0,12,250,50,0,"מודעה מתיווך
בנווה צדק
רחוב דגניה
דירת 2 חדרים
45 מ""ר 25מ""ר חצר פרטית
כניסה מיידית
6,300 ש""ח
שפירא נכסים
052-3858887",0,0,0,0,0,0,0,1,0,0,6300,6,2790
כללי,הקריה,מנחם בגין תל אביב 140,1,9,15,0,0,12,750,200,11,"משרד מפואר עם 3 כיווני אוויר - בדיוק בשפיץ הקדמי והיוקרתי של הבניין עם נוף על כל תל אביב וציר שאול המלך

מרוהט קומפלט
בניין יוקרתי שסיים איכלוס ושיפוץ
אפשרי לתקופה קצרה

יש אפשרות גם לחנייה בתוספת תשלום",1,1,1,1,1,0,0,1,1,1,5000,7,1308
דירה,הקריה,החשמונאים 96,4,10,102,0,0,12,1450,1500,18,"בגינדי tlv במגדלים

דירת 4 חד מדהימה מושקעת

קומה גבוהה נוף פתוח לעיר ולים

במקור היתה 5 חד

102 מר + מרפסת 12 מטר.

סלון ופינת אוכל מרווחים

מטבח איכותי עם אי

2 חד רחצה

חניה,מעלית,שומר 24\7.

כניסה מידית.",1,0,1,1,0,0,1,1,0,1,12900,4,2238
דירה,הקריה,דרך בגין 147,3,20,75,0,0,12,1000,1050,20,"רחוב: מנחם בגין

מגדל הצעירים !!!

דירה של 3 חדרים,כ -75 מטר עם יציאה למרפסת של 12 מטר.

עם נוף פתוח פנורמי

קומה גבוהה.נוף פתוח למערב

מטבח עם אי,כולל מוצרי החשמל.

ארונות קיר בחדרי השינה.

מכונת כביסה ומייבש.

נוף פתוח לעיר ולים,מטבח איוכתית.

תאורה איוכתית

חניה תת ק""ק, מעליות.

כניסה מידית",1,0,1,1,0,0,0,1,1,1,10500,5,3718
דירה,הקריה,החשמונאים 96,3,8,75,0,0,12,1000,9000,20,"בגינדי tlv

דירה של  3  חדרים,כ - 75  מטר עם יציאה למרפסת שמש של  7  מטר.

עם 2 חדרי רחצה 

נוף פתוח מהמרפסת 

מרוהטת מלא 

במגדל

חדר כושר

מועדון דיירים יוקרתי

ג'ימבורי לילדים

חניה פרטית תת ק""ק,ומעליות.

בניין עם שומר 24\7

כניסה: 15.2.2022",1,0,1,1,0,0,1,1,0,1,11000,6,2238
דירה,הקריה,אלוף מגן קלמן 7,4,20,98,0,0,12,1400,1240,20,"מרכז תל אביב 

דירת 4 חדרים 98 מר. מרפסת 12 מטר.

מטבח מאובזר מקרר , תנור , כיריים ומדיח. בנוסף מכונת כביסה ומייבש .

ארון קיר באחד החדרים .

2 חדרי שירותים ו-2 מקלחות .

חניה ומעלית

 דמי ניהול 1240 ארנונה

1400 לחודשיים .

כניסה מיידית

לשנתיים",1,0,1,1,0,0,0,1,0,1,12500,4,1793
מרתף/פרטר,הקריה,שפרינצק 9,1,0,20,0,,12,,,4,"דירה קטנטונת ונעימה יש חדרון ועוד סלון מטבח ומקלחת שרותים דירה נעימה מוארת בבניין מטופח ,המחיר כולל כל המיסים",0,0,0,1,0,0,0,0,0,0,4100,8,1552
דירה,הקריה,"בן אב""י איתמר 2",2,2,70,0,0,12,400,200,5,"באיתמר בן אבי סימטאות הבימה המיקום הכי חם בעיר ! מתפנה לה דירת 2 חדרים 70 מ""ר במצב מעולה ! סלון ענקי עם ויטרינה גדולה שפונה לחזית דרום מערבית ! חדר שינה מרווח ! מטבח גדול עם מקום לפינת אוכל , דוד שמש ! שכ״ד 6300 תאריך כניסה 1/7  דירה מציאה לזוגות או 2 שותפים לא לפספס ! ! !",0,0,0,1,0,0,0,1,0,0,6300,6,1445
פרטי/קוטג',הקריה,הקריה,6,0,250,0,,,,,0,"נכס מספר 16185, חדיש !!  יוקרתי!! לטווח ארוך!!!",1,1,0,1,0,0,1,0,0,1,2100,8,1308
כללי,הצפון החדש סביבת ככר המדינה,ליסין 9,1,3,20,0,0,12,300,150,,"סטודיו ליד איכילוב וסבידור. להשכרה ליום, שבוע, חודש או יותר.",0,0,0,0,0,0,0,1,0,0,5000,9,2110
דירה,שיכון בבלי,הכנסת הגדולה 11,3.5,4,90,0,,12,1100,210,4,"דירת 3.5 חדרים בשכונת בבלי, חניה בטאבו ומעלית. שני בתי שימוש. ארונות קיר בדירה, כיריים בילד אין, מזגנים בכל החדרים), 3 כירווני אויר. מרווחת, נעימה, מרפסות שירות בנוסף לחצי חדר. 
יש תמ""א באופק הלא רחוק, 9 חודשים עד שנתיים (ממידע שקיבלנו ) ולכן סעיף פינוי למשכיר ולשוכר. יש אפשרות לריהוט.  חלק ממוצרי החשמל של השוכרים מוצעים למכירה. כניסה 25.8.24. נייד 053-5318928",0,0,0,0,0,0,0,0,0,0,3000,7,3702
דירה,הצפון החדש סביבת ככר המדינה,פייבל 17,5,4,127,0,0,12,503,558,6,"ללא דמי תיווך: 
-------------
ליד תמא 38 בבניה. כחדשה בסיום תמ""א חיזוק והרחבות. 5 חדרים כולל ממ""ד, פינת עבודה, מחסן, מסתור למכונות כביסה וייבוש, מרפסת שמש, כ 127 מ""ר. 5 מזגנים, 4 ארונות קיר חדשים, מטבח חדש מרווח ומואר, כיריים, גז מרכזי, הכנה לשוטף כלים ותנור. חניה תת קרקעית במתקן אוטומטי. 2 חדרי מקלחת ושירותים + שרותי אורחים. חימום מים סולארי. דלת פלד, אינטרקום TV צבע",1,1,1,0,1,0,1,1,0,0,9000,12,2185
דירה,הצפון החדש סביבת ככר המדינה,פייבל 16,4,1,127,0,0,12,1400,520,5,להשכרה מתיווך דירת 4 חדרים מרווחת מאד 127מ חדשה מעלית חנייה מרפסת 5מ להשכרה מיידית,1,0,1,0,1,1,1,1,0,1,6000,4,2134
כללי,הצפון החדש סביבת ככר המדינה,ז'בוטינסקי 112,1,,18,0,0,12,,,,"חניה גדולה, מתאימה לכל סוג רכב",0,0,0,0,0,0,0,0,0,0,8900,2,1778
דירה,שיכון בבלי,המשנה 11,3,1,90,0,0,9,850,300,3,"ללא תיווך, דירה להשכרה עד 1.12.24, בניין לתמ""א, בפינוי לא צריך לצבוע או לפנות חפצים . דירה משופצת, סלון וחדרים ענקיים, מטבח מפנק, משופצת",1,0,1,0,0,1,0,0,1,1,8500,10,3758
דירה,הצפון החדש סביבת ככר המדינה,ז'בוטינסקי 147,5,3,130,0,0,12,,,4,זבוטינסקי 147 תלאביב קומה3 יש מעלית. דירה מרוהטת 5חדרים 2שרותים ומקלחת. יש מקלט. לחודש 8500שח כולל ארנונה ועד-בית ואינטרנט. דניאל,0,0,1,0,1,0,0,1,1,1,6000,10,2345
דירה,הצפון החדש סביבת ככר המדינה,שור 3,2,3,65,0,0,12,450,150,5,"רחוב: בפרופסור שור
בצפון הישן
מיקום נהדר
דירת 2 חדרים נהדרת 65 מ""ר בקומה שניה עם מרפסת שווה.
סלון מרווח.דירה מוארת ומאוררת.
מטבח ניפרד ! דוד שמש ! יש מקלט !
הסכם שכירות קליל !
כניסה מידית.",0,0,0,0,0,0,0,1,0,1,6400,10,796
דירה,הצפון החדש סביבת ככר המדינה,בילטמור 3,4,1,97,0,0,12,900,100,3,"מחפשת שתי שותפות/ים להצטרף אלי לדירה באזור כיכר המדינה\הצפון הישן.
דירת 4 חדרים להשכרה במצב שמור כולל ריהוט מלא, מקרר, תנור, מיקרו, טלוייזיה, מכונת כביסה ומייבש...
כניסה מיידית. שכר דירה של של 2575 שח לשותפה. פרטים נוספים בפרטי.",0,0,0,0,0,0,0,0,1,0,6000,4,1589
דירה,שיכון בבלי,הזוהר 35,2,4,46,0,0,12,500,190,4,"בשכונת בבלי בת""א הנהדרת, דירת שני חדרים מקסימה ושמורה עם מעלית וחניה. מיקום מעולה - מרחק הליכה קצרה מפארק הירקון. בדירה קיימים: חדר שירותים ואמבטיה בנפרד. הדירה ממוזגת (חדר שינה + סלון).",1,0,1,0,0,0,0,0,0,0,1200,10,2999
דירה,הצפון החדש סביבת ככר המדינה,הלסינקי 2,2.5,3,60,0,,12,350,165,4,דירה עורפית משופצת מזגנים וארונות .......לא למתווכים,0,0,0,0,0,0,0,0,0,1,9500,5,1790
דירה,שיכון בבלי,דרך נמיר מרדכי 134,3,6,72,0,0,12,500,250,7,"מתאימה גם לשותפים ,דירת 3 חדרים בשכונת בבלי, קומה 6 עם מעלית, חנייה על בסיס מקום פנוי או ברחובות הסמוכים, ריהוט חלקי שניתן להוציא, 8000 שח לטווח ארוך, פרטים בפרטי",1,0,1,0,0,1,0,0,1,0,8500,6,3066
דירה,הצפון החדש סביבת ככר המדינה,קליי 15,3,3,80,0,,12,450,300,4,"ברחוב קליי תל אביב
דירת 3 חדרים כי80 מ""ר
בקומה 3 חזיתית ושקטה
עם מעלית וחניה
קרוב
לחניון רכבת מרכז ארלוזורוב
דירה ריקה עם ארונות בלבד",1,0,1,0,1,0,0,1,0,1,8500,9,2246
דירה,הצפון החדש סביבת ככר המדינה,ז'בוטינסקי 99,3,1,80,0,0,12,,250,4,"דירה מרווחת .שלושה כיווני אויר.מצב  מעולה.חניה.מצרך נדיר באזור.
מרוהטת יפה.שכנים נחמדים.הבנין מתוחזק מעולה.נקי .גינה יפה.",1,1,1,0,1,1,1,1,1,1,8500,2,4650
דירה,הצפון החדש סביבת ככר המדינה,לפסקי 11,4,4,105,0,,12,600,500,7,"תיאור הנכס
במיום מעולה ליד ליפסקי בבניין חדש
דירה 4 חדרים 104 מ""ר 13 מ""ר מרפסת שמש מחסן 6.5 מ""ר
בקומה 5 מרווחת מאד עם חניה רגילה תת קרקעית .
בעוד חודשיים מקבלים מפתחות.
9.2024
או התחלה של אוקטובר",1,1,1,0,1,0,1,1,0,1,6000,12,1951
דירה,הצפון החדש סביבת ככר המדינה,פייבל,5,3,127,0,0,12,500,,5,"דירת 5 חדרים גדולה - כ 127 מ""ר
חדשה בבניין אחרי תמ""א
ממוקמת בצפון החדש - ברחוב פייבל המבוקש, אזור כיכר המדינה
מרפסת פתוחה
יש ממ""ד, 
חניה תת קרקעית כלולה",1,0,1,0,0,0,1,1,0,1,11000,5,2245
